"rule_id","authority","standard","ig_version","severity","message","pattern","check_tree_preview","status","converted_at","p21_primitive","notes"
"553","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","REGIONyN is present and REGIONy is not present",NA,NA,"narrative",NA,NA,NA
"554","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","SHIFTyN is present and SHIFTy is not present",NA,NA,"narrative",NA,NA,NA
"557","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","TSEQPGyN is present and TSEQPGy is not present",NA,NA,"narrative",NA,NA,NA
"558","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","TSEQAGyN is present and TSEQAGy is not present",NA,NA,"narrative",NA,NA,NA
"561","CDISC","ADaM-IG","1.2,1.3","Medium","STRATwRN is present and STRATwR is not present for the same value of ""w""",NA,NA,"narrative",NA,NA,NA
"563","CDISC","ADaM-IG","1.2,1.3","Medium","STRATwVN is present and STRATwV is not present for the same value of ""w""",NA,NA,"narrative",NA,NA,NA
"565","CDISC","ADaM-IG","1.2,1.3","Medium","BCHGCAyN is present and BCHGCATy is not present",NA,NA,"narrative",NA,NA,NA
"566","CDISC","ADaM-IG","1.2,1.3","Medium","PBCHGCyN is present and PBCHGCAy is not present",NA,NA,"narrative",NA,NA,NA
"567","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","CRITyFN is present and CRITyFL is not present",NA,NA,"narrative",NA,NA,NA
"570","CDISC","ADaM-IG","1.2,1.3","Medium","PxxSw is present and TRTxxP is not present for the same ""xx"" value",NA,NA,"narrative",NA,NA,NA
"571","CDISC","ADaM-IG","1.2,1.3","Medium","PxxSwSDT is present and TRTxxP is not present for the same ""xx"" value",NA,NA,"narrative",NA,NA,NA
"572","CDISC","ADaM-IG","1.2,1.3","Medium","PxxSwSDM is present and TRTxxP is not present for the same ""xx"" value",NA,NA,"narrative",NA,NA,NA
"573","CDISC","ADaM-IG","1.2,1.3","Medium","PxxSwSTM is present and TRTxxP is not present for the same ""xx"" value",NA,NA,"narrative",NA,NA,NA
"574","CDISC","ADaM-IG","1.2,1.3","Medium","PxxSwSDF is present and TRTxxP is not present for the same ""xx"" value",NA,NA,"narrative",NA,NA,NA
"575","CDISC","ADaM-IG","1.2,1.3","Medium","PxxSwSTF is present and TRTxxP is not present for the same ""xx"" value",NA,NA,"narrative",NA,NA,NA
"576","CDISC","ADaM-IG","1.2,1.3","Medium","PxxSwEDT is present and TRTxxP is not present for the same ""xx"" value",NA,NA,"narrative",NA,NA,NA
"577","CDISC","ADaM-IG","1.2,1.3","Medium","PxxSwEDM is present and TRTxxP is not present for the same ""xx"" value",NA,NA,"narrative",NA,NA,NA
"578","CDISC","ADaM-IG","1.2,1.3","Medium","PxxSwETM is present and TRTxxP is not present for the same ""xx"" value",NA,NA,"narrative",NA,NA,NA
"579","CDISC","ADaM-IG","1.2,1.3","Medium","PxxSwEDF is present and TRTxxP is not present for the same ""xx"" value",NA,NA,"narrative",NA,NA,NA
"58","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","A variable with a suffix of DT is not a numeric variable",NA,NA,"narrative",NA,NA,NA
"580","CDISC","ADaM-IG","1.2,1.3","Medium","PxxSwETF is present and TRTxxP is not present for the same ""xx"" value",NA,NA,"narrative",NA,NA,NA
"583","CDISC","ADaM-IG","1.2,1.3","Medium","Within a given value of PARAMCD, there is more than one value of BCHGCATy for a given value of BCHG and y, where y is an integer [1-99, not zero-padded]",NA,NA,"narrative",NA,NA,NA
"587","CDISC","ADaM-IG","1.2,1.3","Medium","Within a given value of PARAMCD, there is more than one value of PBCHGCAy for a given value of PBCHG and y, where y is a single-digit integer [1-9]",NA,NA,"narrative",NA,NA,NA
"59","CDISC","ADaM-IG","1.0","Medium","A variable with a suffix of TM is not a numeric variable",NA,NA,"narrative",NA,NA,NA
"592","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, the value of APERSDT is not equal to the value of variable APxxSDT where xx equals the value of APERIOD",NA,NA,"narrative",NA,NA,NA
"593","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, the value of APERSTM is not equal to the value of variable APxxSTM where xx equals the value of APERIOD",NA,NA,"narrative",NA,NA,NA
"594","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, the value of APERSDTM is not equal to the value of variable APxxSDTM where xx equals the value of APERIOD",NA,NA,"narrative",NA,NA,NA
"595","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, the value of APEREDT is not equal to the value of variable APxxEDT where xx equals the value of APERIOD",NA,NA,"narrative",NA,NA,NA
"596","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, the value of APERETM is not equal to the value of variable APxxETM where xx equals the value of APERIOD",NA,NA,"narrative",NA,NA,NA
"597","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, the value of APEREDTM is not equal to the value of variable APxxEDTM where xx equals the value of APERIOD",NA,NA,"narrative",NA,NA,NA
"598","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, the value of ASPRSDT is not equal to the value of variable PxxSwSDT where xx equals the value of APERIOD and w equals the value of ASPER",NA,NA,"narrative",NA,NA,NA
"599","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, the value of ASPRSTM is not equal to the value of variable PxxSwSTM where xx equals the value of APERIOD and w equals the value of ASPER",NA,NA,"narrative",NA,NA,NA
"6","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","A variable with a suffix of FL is present and a variable with the same root and a suffix of FN has a value that is not  0, 1 or null",NA,NA,"narrative",NA,NA,NA
"60","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","A variable with a suffix of DTM is not a numeric variable",NA,NA,"narrative",NA,NA,NA
"601","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, the value of ASPREDT is not equal to the value of variable PxxSwEDT where xx equals the value of APERIOD and w equals the value of ASPER",NA,NA,"narrative",NA,NA,NA
"602","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, the value of ASPRETM is not equal to the value of variable PxxSwETM where xx equals the value of APERIOD and w equals the value of ASPER",NA,NA,"narrative",NA,NA,NA
"604","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is not present and the value of PHSDT is not equal to the value of at least one PHwSDT variable",NA,NA,"narrative",NA,NA,NA
"605","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is present and the value of PHSDT is not equal to the value of variable PHwSDT where w equals the value of APHASEN",NA,NA,"narrative",NA,NA,NA
"606","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is not present and the value of PHSTM is not equal to the value of at least one PHwSTM variable",NA,NA,"narrative",NA,NA,NA
"607","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is present and the value of PHSTM is not equal to the value of variable PHwSTM where w equals the value of APHASEN",NA,NA,"narrative",NA,NA,NA
"608","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is not present and the value of PHSDTM is not equal to the value of at least one PHwSDTM variable",NA,NA,"narrative",NA,NA,NA
"609","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is present and the value of PHSDTM is not equal to the value of variable PHwSDTM where w equals the value of APHASEN",NA,NA,"narrative",NA,NA,NA
"61","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","SDTM.EX is present and neither TRTSDT or TRTSDTM are present",NA,NA,"narrative",NA,NA,NA
"610","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is not present and the value of PHEDT is not equal to the value of at least one PHwEDT variable",NA,NA,"narrative",NA,NA,NA
"611","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is present and the value of PHEDT is not equal to the value of variable PHwEDT where w equals the value of APHASEN",NA,NA,"narrative",NA,NA,NA
"612","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is not present and the value of PHETM is not equal to the value of at least one PHwETM variable",NA,NA,"narrative",NA,NA,NA
"613","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is present and the value of PHETM is not equal to the value of variable PHwETM where w equals the value of APHASEN",NA,NA,"narrative",NA,NA,NA
"614","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is not present and the value of PHEDTM is not equal to the value of at least one PHwEDTM variable",NA,NA,"narrative",NA,NA,NA
"615","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, APHASEN is present and the value of PHEDTM is not equal to the value of variable PHwEDTM where w equals the value of APHASEN",NA,NA,"narrative",NA,NA,NA
"616","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","There is more than one value of TRCMPGy for a given value of TRCMPGyN, where y is an integer [1-99, not zero-padded], considering only those rows on which both variables are populated",NA,NA,"narrative",NA,NA,NA
"617","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","There is more than one value of TRCMPGyN for a given value of TRCMPGy, where y is an integer [1-99, not zero-padded], considering only those rows on which both variables are populated",NA,NA,"narrative",NA,NA,NA
"619","CDISC","ADaM-IG","1.0,1.1","Medium","LVOTFL is not equal to Y or null",NA,NA,"narrative",NA,NA,NA
"622","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","AEOCCUR is present",NA,NA,"narrative",NA,NA,NA
"640","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","SUPPAE.QNAM=AETRTEM is present but AETRTEM is not present",NA,NA,"narrative",NA,NA,NA
"641","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","AE.AESTDY is present but AESTDY is not present","cross-dataset-presence-pair","all: - name: AE.AESTDY operator: exists - name: AESTDY operator: not_exists","predicate","2026-04-24T09:31:06Z",NA,NA
"642","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","AE.AEENDY is present but AEENDY is not present","cross-dataset-presence-pair","all: - name: AE.AEENDY operator: exists - name: AEENDY operator: not_exists","predicate","2026-04-24T09:31:06Z",NA,NA
"643","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","AE.AEDUR is present but AEDUR is not present","cross-dataset-presence-pair","all: - name: AE.AEDUR operator: exists - name: AEDUR operator: not_exists","predicate","2026-04-24T09:31:06Z",NA,NA
"644","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","AE.AESEV is present but AESEV is not present","cross-dataset-presence-pair","all: - name: AE.AESEV operator: exists - name: AESEV operator: not_exists","predicate","2026-04-24T09:31:06Z",NA,NA
"645","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","AE.AETOXGR is present but AETOXGR is not present","cross-dataset-presence-pair","all: - name: AE.AETOXGR operator: exists - name: AETOXGR operator: not_exists","predicate","2026-04-24T09:31:06Z",NA,NA
"646","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","AE.AEACN is present and populated on at least one record but AEACN is not present",NA,NA,"narrative",NA,NA,NA
"647","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","TREMxxFL is Y but TRTEMFL is not Y",NA,NA,"narrative",NA,NA,NA
"648","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","TRTEMwFL is Y but TRTEMFL is not Y",NA,NA,"narrative",NA,NA,NA
"649","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","ONTRxxFL is Y but ONTRTFL is not Y",NA,NA,"narrative",NA,NA,NA
"650","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","ONTRTwFL is Y but ONTRTFL is not Y",NA,NA,"narrative",NA,NA,NA
"651","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","ONTRxxFL is present but ONTRTFL is not present",NA,NA,"narrative",NA,NA,NA
"652","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","ONTRTwFL is present but ONTRTFL is not present",NA,NA,"narrative",NA,NA,NA
"653","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","SRCDOM is present",NA,NA,"narrative",NA,NA,NA
"654","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","SRCSEQ is present",NA,NA,"narrative",NA,NA,NA
"658","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","NCAXFN is present and has a value that is not 1 or null",NA,NA,"narrative",NA,NA,NA
"659","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","PKSUMXFN is present and has a value that is not 1 or null",NA,NA,"narrative",NA,NA,NA
"66","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","A variable with a prefix of TR, containing PG and a suffix of N is present and a variable with the same root without a suffix of N is not present",NA,NA,"narrative",NA,NA,NA
"660","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","METABFL is present and has a value that is not Y or null",NA,NA,"narrative",NA,NA,NA
"661","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","ADOSEDUR is present and NDOSEDUR or DOSEDURU is not present",NA,NA,"narrative",NA,NA,NA
"662","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","TMPCTDF is populated and ARRLT and NRRLT are not populated",NA,NA,"narrative",NA,NA,NA
"664","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","On a given record, COHORT is populated and COHORTN is present and not populated",NA,NA,"narrative",NA,NA,NA
"666","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","DOSPCTDF is populated and DOSEP and DOSEA are not populated",NA,NA,"narrative",NA,NA,NA
"669","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","On a given record, ACYCLEC is populated and ACYCLE is present and not populated",NA,NA,"narrative",NA,NA,NA
"673","CDISC","ADaM-IG","1.3","Medium","There is more than one value of DEVGRy for a given value of DEVGRyN, considering only those rows on which both variables are populated",NA,NA,"narrative",NA,NA,NA
"674","CDISC","ADaM-IG","1.3","Medium","There is more than one value of DEVGRyN for a given value of DEVGRy, considering only those rows on which both variables are populated",NA,NA,"narrative",NA,NA,NA
"677","CDISC","ADaM-IG","1.3","Medium","There is more than one value of DEVTYGy for a given value of DEVTYGyN, considering only those rows on which both variables are populated",NA,NA,"narrative",NA,NA,NA
"678","CDISC","ADaM-IG","1.3","Medium","There is more than one value of DEVTYGyN for a given value of DEVTYGy, considering only those rows on which both variables are populated",NA,NA,"narrative",NA,NA,NA
"681","CDISC","ADaM-IG","1.3","Medium","There is more than one value of MODELGy for a given value of MODELGyN, considering only those rows on which both variables are populated",NA,NA,"narrative",NA,NA,NA
"682","CDISC","ADaM-IG","1.3","Medium","There is more than one value of MODELGyN for a given value of MODELGy, considering only those rows on which both variables are populated",NA,NA,"narrative",NA,NA,NA
"687","CDISC","ADaM-IG","1.3","Medium","The value of DEVIPDT is greater than the value of DEVXPDT, considering only rows on which both variables are populated",NA,NA,"narrative",NA,NA,NA
"691","CDISC","ADaM-IG","1.3","Medium","Within a given value of PARAMCD for a combination of device and subject, BASE is populated and there is not at least one record with ABLFL equal to Y",NA,NA,"narrative",NA,NA,NA
"692","CDISC","ADaM-IG","1.3","Medium","Within a given value of PARAMCD for a combination of device and subject, BASEC is populated and there is not at least one record with ABLFL equal to Y",NA,NA,"narrative",NA,NA,NA
"693","CDISC","ADaM-IG","1.3","Medium","Within a given value of PARAMCD for a combination of device and subject, there is more than one value of BASE for a given value of BASEC, considering only those rows on which both variables are populated",NA,NA,"narrative",NA,NA,NA
"694","CDISC","ADaM-IG","1.3","Medium","Within a given value of PARAMCD for a combination of device and subject, there is more than one value of BASEC for a given value of BASE, considering only those rows on which both variables are populated",NA,NA,"narrative",NA,NA,NA
"695","CDISC","ADaM-IG","1.3","Medium","BASETYPE is present, BASE is populated, and BASE is not equal to AVAL where ABLFL is equal to Y for a given value of PARAMCD and BASETYPE for a combination of device and subject",NA,NA,"narrative",NA,NA,NA
"696","CDISC","ADaM-IG","1.3","Medium","Within a given PARAMCD and BASETYPE for a combination of device and subject, more than one record has ABLFL equal to Y",NA,NA,"narrative",NA,NA,NA
"697","CDISC","ADaM-IG","1.3","Medium","Within a given PARAMCD for a combination of device and subject, more than one record has ABLFL equal to Y and BASETYPE is not present",NA,NA,"narrative",NA,NA,NA
"698","CDISC","ADaM-IG","1.3","Medium","BASETYPE is not present, BASE is populated, and BASE is not equal to AVAL where ABLFL is equal to Y for a given value of PARAMCD for a combination of device and subject",NA,NA,"narrative",NA,NA,NA
"699","CDISC","ADaM-IG","1.3","Medium","BASETYPE is not present, BNRIND is populated, and BNRIND is not equal to ANRIND where ABLFL is equal to Y for a given value of PARAMCD for a combination of device and subject",NA,NA,"narrative",NA,NA,NA
"7","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","A variable with a suffix of FN is present but a variable with the same root and a suffix of FL is not present",NA,NA,"narrative",NA,NA,NA
"70","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","A variable with a prefix of TR, containing AG with a suffix of N is present and a variable with the same root without a suffix of N is not present",NA,NA,"narrative",NA,NA,NA
"700","CDISC","ADaM-IG","1.3","Medium","Within a given value of PARAMCD for a combination of device and subject, CHG is populated and is not equal to AVAL - BASE",NA,NA,"narrative",NA,NA,NA
"701","CDISC","ADaM-IG","1.3","Medium","Within a given value of PARAMCD for a combination of device and subject, PCHG is populated and is not equal to ((AVAL - BASE)/BASE)*100",NA,NA,"narrative",NA,NA,NA
"702","CDISC","ADaM-IG","1.3","Medium","BASETYPE is present, ByIND is populated, and ByIND is not equal to AyIND where ABLFL is equal to Y for a given value of PARAMCD and BASETYPE for a combination of device and subject",NA,NA,"narrative",NA,NA,NA
"703","CDISC","ADaM-IG","1.3","Medium","BASETYPE is not present, ByIND is populated, and ByIND is not equal to AyIND where ABLFL is equal to Y for a given value of PARAMCD for a combination of device and subject",NA,NA,"narrative",NA,NA,NA
"704","CDISC","ADaM-IG","1.3","Medium","Within a given value of PARAMCD for a combination of device and subject, BCHG is populated and is not equal to BASE-AVAL",NA,NA,"narrative",NA,NA,NA
"705","CDISC","ADaM-IG","1.3","Medium","Within a given value of PARAMCD for a combination of device and subject, PBCHG is populated and is not equal to ((BASE-AVAL)/AVAL)*100",NA,NA,"narrative",NA,NA,NA
